model,obs,lead_day,threshold_mm_day,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,ERA5,3,5,0.8,0.705746061167748,2158,0.09425393883225208,0.003158385093167702,0.036211180124223606
gencast,ERA5,3,5,0.9,0.7913542126157918,2267,0.10864578738420827,0.003824534161490685,0.036211180124223606
gencast,ERA5,3,5,1.0,0.9146647543922553,2789,0.08533524560774475,0.003695652173913045,0.036211180124223606
gencast,ERA5,3,10,0.0,0.01744327614831212,45175,0.01744327614831212,0.012236024844720497,0.02726552795031056
gencast,ERA5,3,10,0.1,0.1172321768966832,5246,0.017232176896683188,0.0014037267080745342,0.02726552795031056
gencast,ERA5,3,10,0.2,0.18704819277108434,3320,0.012951807228915674,0.0006677018633540378,0.02726552795031056
gencast,ERA5,3,10,0.3,0.27587681779298545,2338,0.024123182207014537,0.0008757763975155277,0.02726552795031056
gencast,ERA5,3,10,0.4,0.3508021390374332,1870,0.04919786096256684,0.0014285714285714286,0.02726552795031056
gencast,ERA5,3,10,0.5,0.39906417112299464,1496,0.10093582887700536,0.0023447204968944104,0.02726552795031056
gencast,ERA5,3,10,0.6,0.4995918367346939,1225,0.1004081632653061,0.0019099378881987576,0.02726552795031056
gencast,ERA5,3,10,0.7,0.6139534883720931,1075,0.08604651162790689,0.0014363354037267065,0.02726552795031056
gencast,ERA5,3,10,0.8,0.6925403225806451,992,0.10745967741935492,0.0016552795031055912,0.02726552795031056
gencast,ERA5,3,10,0.9,0.7559523809523809,840,0.1440476190476191,0.0018788819875776403,0.02726552795031056
gencast,ERA5,3,10,1.0,0.8882138517618469,823,0.11178614823815314,0.001428571428571429,0.02726552795031056
gencast,ERA5,3,20,0.0,0.009127569942030029,55546,0.009127569942030029,0.007872670807453417,0.014405279503105592
gencast,ERA5,3,20,0.1,0.08764629388816644,3845,0.012353706111833562,0.0007375776397515535,0.014405279503105592
gencast,ERA5,3,20,0.2,0.16380839739798936,1691,0.03619160260201065,0.0009503105590062114,0.014405279503105592
gencast,ERA5,3,20,0.3,0.2536302032913843,1033,0.046369796708615685,0.0007437888198757763,0.014405279503105592
gencast,ERA5,3,20,0.4,0.3446327683615819,708,0.05536723163841811,0.0006086956521739134,0.014405279503105592
gencast,ERA5,3,20,0.5,0.4124168514412417,451,0.08758314855875832,0.0006133540372670808,0.014405279503105592
gencast,ERA5,3,20,0.6,0.4777777777777778,360,0.12222222222222218,0.000683229813664596,0.014405279503105592
gencast,ERA5,3,20,0.7,0.5917602996254682,267,0.10823970037453179,0.00044875776397515504,0.014405279503105592
gencast,ERA5,3,20,0.8,0.5654205607476636,214,0.23457943925233649,0.0007795031055900623,0.014405279503105592
gencast,ERA5,3,20,0.9,0.6938775510204082,147,0.20612244897959187,0.000470496894409938,0.014405279503105592
gencast,ERA5,3,20,1.0,0.7681159420289855,138,0.23188405797101452,0.0004968944099378883,0.014405279503105592
gencast,ERA5,5,1,0.0,0.025667604521447257,20259,0.025667604521447257,0.008074534161490683,0.03563975155279503
gencast,ERA5,5,1,0.1,0.15123024604920984,4999,0.05123024604920984,0.003976708074534161,0.03563975155279503
gencast,ERA5,5,1,0.2,0.23815236952609478,3334,0.03815236952609477,0.0019751552795031053,0.03563975155279503
gencast,ERA5,5,1,0.3,0.342698577870274,2883,0.042698577870274035,0.0019114906832298144,0.03563975155279503
gencast,ERA5,5,1,0.4,0.3991815476190476,2688,0.0008184523809524058,3.416149068323085e-05,0.03563975155279503
gencast,ERA5,5,1,0.5,0.48036788114609125,2827,0.019632118853908753,0.0008618012422360257,0.03563975155279503
gencast,ERA5,5,1,0.6,0.5651886168100596,3022,0.03481138318994037,0.0016335403726708043,0.03563975155279503
gencast,ERA5,5,1,0.7,0.6613787135852321,3467,0.03862128641476781,0.0020791925465838508,0.03563975155279503
gencast,ERA5,5,1,0.8,0.7537888198757764,4025,0.04621118012422365,0.002888198757763978,0.03563975155279503
gencast,ERA5,5,1,0.9,0.8497297297297297,5550,0.05027027027027031,0.004332298136645966,0.03563975155279503
gencast,ERA5,5,1,1.0,0.9553146483342148,11346,0.044685351665785245,0.007872670807453406,0.03563975155279503
gencast,ERA5,5,5,0.0,0.015740415054519872,34116,0.015740415054519872,0.008338509316770186,0.030639751552795025
gencast,ERA5,5,5,0.1,0.13025978777899744,5466,0.030259787778997432,0.002568322981366459,0.030639751552795025
gencast,ERA5,5,5,0.2,0.21847290640394088,4060,0.018472906403940864,0.001164596273291924,0.030639751552795025
gencast,ERA5,5,5,0.3,0.2963692654095131,3553,0.003630734590486906,0.00020031055900621083,0.030639751552795025
gencast,ERA5,5,5,0.4,0.3726198292843073,3046,0.02738017071569271,0.001295031055900621,0.030639751552795025
gencast,ERA5,5,5,0.5,0.44942683749157114,2966,0.05057316250842886,0.002329192546583851,0.030639751552795025
gencast,ERA5,5,5,0.6,0.5340059790732437,2676,0.06599402092675632,0.002742236024844719,0.030639751552795025
gencast,ERA5,5,5,0.7,0.6221276595744681,2350,0.07787234042553182,0.0028416149068322947,0.030639751552795025
gencast,ERA5,5,5,0.8,0.7177716390423573,2172,0.08222836095764274,0.002773291925465839,0.030639751552795025
gencast,ERA5,5,5,0.9,0.7945276200309758,1937,0.10547237996902425,0.0031723602484472046,0.030639751552795025
gencast,ERA5,5,5,1.0,0.8994169096209913,2058,0.1005830903790087,0.0032142857142857125,0.030639751552795025
gencast,ERA5,5,10,0.0,0.013898737767692525,42306,0.013898737767692525,0.009130434782608695,0.026507763975155276
gencast,ERA5,5,10,0.1,0.12110568112400732,6548,0.02110568112400732,0.0021459627329192535,0.026507763975155276
gencast,ERA5,5,10,0.2,0.19384319384319385,4158,0.006156806156806166,0.00039751552795031116,0.026507763975155276
gencast,ERA5,5,10,0.3,0.239441092410289,3149,0.060558907589711,0.0029611801242236013,0.026507763975155276
gencast,ERA5,5,10,0.4,0.3334758443779393,2339,0.06652415562206071,0.0024161490683229816,0.026507763975155276
gencast,ERA5,5,10,0.5,0.43453070683661643,1726,0.06546929316338357,0.0017546583850931684,0.026507763975155276
gencast,ERA5,5,10,0.6,0.5221595487510072,1241,0.07784045124899275,0.0015,0.026507763975155276
gencast,ERA5,5,10,0.7,0.5705521472392638,978,0.12944785276073612,0.001965838509316769,0.026507763975155276
gencast,ERA5,5,10,0.8,0.6777645659928656,841,0.12223543400713444,0.0015962732919254667,0.026507763975155276
gencast,ERA5,5,10,0.9,0.753125,640,0.14687499999999998,0.0014596273291925465,0.026507763975155276
gencast,ERA5,5,10,1.0,0.8396624472573839,474,0.16033755274261607,0.0011801242236024847,0.026507763975155276
gencast,ERA5,5,20,0.0,0.009728527749467248,53965,0.009728527749467248,0.008152173913043478,0.0153555900621118
gencast,ERA5,5,20,0.1,0.09080280592361652,5132,0.009197194076383489,0.000732919254658386,0.0153555900621118
gencast,ERA5,5,20,0.2,0.17057761732851986,2216,0.029422382671480146,0.0010124223602484474,0.0153555900621118
gencast,ERA5,5,20,0.3,0.22145328719723184,1156,0.07854671280276815,0.0014099378881987574,0.0153555900621118
gencast,ERA5,5,20,0.4,0.3010752688172043,651,0.09892473118279571,0.001,0.0153555900621118
gencast,ERA5,5,20,0.5,0.3795454545454545,440,0.12045454545454548,0.0008229813664596275,0.0153555900621118
gencast,ERA5,5,20,0.6,0.4329896907216495,291,0.16701030927835048,0.0007546583850931675,0.0153555900621118
gencast,ERA5,5,20,0.7,0.5645756457564576,271,0.13542435424354238,0.0005698757763975154,0.0153555900621118
gencast,ERA5,5,20,0.8,0.6415094339622641,159,0.15849056603773592,0.00039130434782608714,0.0153555900621118
gencast,ERA5,5,20,0.9,0.6707317073170732,82,0.2292682926829268,0.00029192546583850927,0.0153555900621118
gencast,ERA5,5,20,1.0,0.6216216216216216,37,0.3783783783783784,0.00021739130434782612,0.0153555900621118
gencast,ERA5,7,1,0.0,0.03281658949063821,19868,0.03281658949063821,0.010124223602484472,0.034375776397515524
gencast,ERA5,7,1,0.1,0.1482523101647248,4978,0.04825231016472478,0.0037298136645962728,0.034375776397515524
gencast,ERA5,7,1,0.2,0.23703090507726268,3624,0.03703090507726267,0.0020838509316770176,0.034375776397515524
gencast,ERA5,7,1,0.3,0.33695294504771306,3039,0.03695294504771307,0.0017437888198757769,0.034375776397515524
gencast,ERA5,7,1,0.4,0.4207140559665487,3109,0.020714055966548683,0.0009999999999999979,0.034375776397515524
gencast,ERA5,7,1,0.5,0.5090252707581228,3047,0.009025270758122761,0.0004270186335403735,0.034375776397515524
gencast,ERA5,7,1,0.6,0.5926144756277696,3385,0.00738552437223039,0.0003881987577639731,0.034375776397515524
gencast,ERA5,7,1,0.7,0.6708657196462074,3731,0.029134280353792508,0.0016878881987577616,0.034375776397515524
gencast,ERA5,7,1,0.8,0.7682653518601524,4462,0.03173464813984761,0.0021987577639751557,0.034375776397515524
gencast,ERA5,7,1,0.9,0.8572929434424794,5711,0.042707056557520606,0.0037872670807453444,0.034375776397515524
gencast,ERA5,7,1,1.0,0.9508786788058438,9446,0.04912132119415624,0.007204968944099377,0.034375776397515524
gencast,ERA5,7,5,0.0,0.020367975546672936,34024,0.020367975546672936,0.010760869565217391,0.02879192546583851
gencast,ERA5,7,5,0.1,0.14858690133694363,5909,0.04858690133694363,0.004458074534161489,0.02879192546583851
gencast,ERA5,7,5,0.2,0.2205128205128205,4680,0.020512820512820495,0.0014906832298136636,0.02879192546583851
gencast,ERA5,7,5,0.3,0.3138493944181148,3798,0.013849394418114835,0.000816770186335406,0.02879192546583851
gencast,ERA5,7,5,0.4,0.38890591480232917,3263,0.011094085197670855,0.000562111801242236,0.02879192546583851
gencast,ERA5,7,5,0.5,0.49473684210526314,2850,0.0052631578947368585,0.00023291925465838582,0.02879192546583851
gencast,ERA5,7,5,0.6,0.5758164852255054,2572,0.02418351477449454,0.0009658385093167695,0.02879192546583851
gencast,ERA5,7,5,0.7,0.6428250112460638,2223,0.05717498875393612,0.0019736024844720494,0.02879192546583851
gencast,ERA5,7,5,0.8,0.7332347140039448,2028,0.06676528599605525,0.00210248447204969,0.02879192546583851
gencast,ERA5,7,5,0.9,0.7943349753694581,1624,0.10566502463054195,0.0026645962732919277,0.02879192546583851
gencast,ERA5,7,5,1.0,0.8754373687893632,1429,0.12456263121063682,0.0027639751552795033,0.02879192546583851
gencast,ERA5,7,10,0.0,0.019200818243101884,43019,0.019200818243101884,0.012826086956521739,0.026052795031055898
gencast,ERA5,7,10,0.1,0.12528801843317972,6944,0.02528801843317971,0.00272670807453416,0.026052795031055898
gencast,ERA5,7,10,0.2,0.2095435684647303,4338,0.009543568464730284,0.0006428571428571424,0.026052795031055898
gencast,ERA5,7,10,0.3,0.29351184346035014,2913,0.0064881565396498475,0.00029347826086956533,0.026052795031055898
gencast,ERA5,7,10,0.4,0.36609336609336607,2035,0.033906633906633954,0.001071428571428573,0.026052795031055898
gencast,ERA5,7,10,0.5,0.44932432432432434,1480,0.05067567567567566,0.001164596273291925,0.026052795031055898
gencast,ERA5,7,10,0.6,0.5177832919768404,1209,0.08221670802315961,0.0015434782608695647,0.026052795031055898
gencast,ERA5,7,10,0.7,0.5594170403587444,892,0.14058295964125556,0.0019472049689440987,0.026052795031055898
gencast,ERA5,7,10,0.8,0.6480938416422287,682,0.15190615835777133,0.0016086956521739139,0.026052795031055898
gencast,ERA5,7,10,0.9,0.7390476190476191,525,0.16095238095238096,0.001312111801242236,0.026052795031055898
gencast,ERA5,7,10,1.0,0.837465564738292,363,0.16253443526170797,0.0009161490683229813,0.026052795031055898
gencast,ERA5,7,20,0.0,0.011858933425772199,54811,0.011858933425772199,0.010093167701863354,0.01670652173913044
gencast,ERA5,7,20,0.1,0.09341010876519514,4689,0.0065898912348048705,0.0004798136645962739,0.01670652173913044
gencast,ERA5,7,20,0.2,0.18181818181818182,1914,0.018181818181818188,0.0005403726708074535,0.01670652173913044
gencast,ERA5,7,20,0.3,0.25,1044,0.04999999999999999,0.00081055900621118,0.01670652173913044
gencast,ERA5,7,20,0.4,0.3225806451612903,682,0.07741935483870971,0.0008198757763975159,0.01670652173913044
gencast,ERA5,7,20,0.5,0.35040983606557374,488,0.14959016393442626,0.0011335403726708078,0.01670652173913044
gencast,ERA5,7,20,0.6,0.4012539184952978,319,0.1987460815047022,0.000984472049689441,0.01670652173913044
gencast,ERA5,7,20,0.7,0.4019138755980861,209,0.29808612440191384,0.000967391304347826,0.01670652173913044
gencast,ERA5,7,20,0.8,0.6060606060606061,132,0.19393939393939397,0.0003975155279503106,0.01670652173913044
gencast,ERA5,7,20,0.9,0.6296296296296297,81,0.27037037037037037,0.0003400621118012422,0.01670652173913044
gencast,ERA5,7,20,1.0,0.7096774193548387,31,0.29032258064516125,0.00013975155279503105,0.01670652173913044
neuralgcm,CHIRPS,1,1,0.0,0.0907396696870381,15561,0.0907396696870381,0.029976222826086956,0.15917544157608696
neuralgcm,CHIRPS,1,1,0.1,0.19802523313219966,3646,0.09802523313219966,0.0075874660326086946,0.15917544157608696
neuralgcm,CHIRPS,1,1,0.2,0.23284313725490197,2448,0.032843137254901955,0.001706861413043478,0.15917544157608696
neuralgcm,CHIRPS,1,1,0.3,0.3094072865687874,1839,0.00940728656878742,0.0003672724184782623,0.15917544157608696
neuralgcm,CHIRPS,1,1,0.4,0.36152471709350803,1679,0.03847528290649199,0.0013714334239130447,0.15917544157608696
neuralgcm,CHIRPS,1,1,0.5,0.38176426982950334,1349,0.11823573017049666,0.0033861243206521736,0.15917544157608696
neuralgcm,CHIRPS,1,1,0.6,0.42784992784992787,1386,0.1721500721500721,0.005065387228260869,0.15917544157608696
neuralgcm,CHIRPS,1,1,0.7,0.46094182825484764,1805,0.23905817174515231,0.009160580842391302,0.15917544157608696
neuralgcm,CHIRPS,1,1,0.8,0.562807881773399,2436,0.23719211822660102,0.01226647418478261,0.15917544157608696
neuralgcm,CHIRPS,1,1,0.9,0.6632803539242995,6103,0.2367196460757005,0.030670431385869567,0.15917544157608696
neuralgcm,CHIRPS,1,1,1.0,0.6934026208766381,8852,0.30659737912336193,0.0576171875,0.15917544157608696
neuralgcm,CHIRPS,1,5,0.0,0.07176545570427023,31380,0.07176545570427023,0.04780910326086956,0.13628141983695655
neuralgcm,CHIRPS,1,5,0.1,0.26261636452719256,2041,0.16261636452719255,0.007046110733695652,0.13628141983695655
neuralgcm,CHIRPS,1,5,0.2,0.3478539397821909,1561,0.1478539397821909,0.004899796195652174,0.13628141983695655
neuralgcm,CHIRPS,1,5,0.3,0.3702726473175022,1137,0.07027264731750221,0.0016962466032608699,0.13628141983695655
neuralgcm,CHIRPS,1,5,0.4,0.3741562198649952,1037,0.025843780135004824,0.0005689538043478262,0.13628141983695655
neuralgcm,CHIRPS,1,5,0.5,0.3796477495107632,1022,0.12035225048923681,0.0026112432065217395,0.13628141983695655
neuralgcm,CHIRPS,1,5,0.6,0.4247363374880153,1043,0.17526366251198466,0.0038807744565217393,0.13628141983695655
neuralgcm,CHIRPS,1,5,0.7,0.41605839416058393,1096,0.283941605839416,0.006606657608695651,0.13628141983695655
neuralgcm,CHIRPS,1,5,0.8,0.43524416135881105,1413,0.364755838641189,0.010941745923913044,0.13628141983695655
neuralgcm,CHIRPS,1,5,0.9,0.5069348127600555,2884,0.39306518723994455,0.024065896739130437,0.13628141983695655
neuralgcm,CHIRPS,1,5,1.0,0.5052208835341365,2490,0.4947791164658635,0.026154891304347828,0.13628141983695655
neuralgcm,CHIRPS,1,10,0.0,0.05124031007751938,38700,0.05124031007751938,0.04209833559782609,0.09241465692934783
neuralgcm,CHIRPS,1,10,0.1,0.2277444019661387,1831,0.1277444019661387,0.004965608016304347,0.09241465692934783
neuralgcm,CHIRPS,1,10,0.2,0.25535714285714284,1120,0.05535714285714283,0.0013162364130434776,0.09241465692934783
neuralgcm,CHIRPS,1,10,0.3,0.23712737127371275,738,0.06287262872628724,0.0009850543478260867,0.09241465692934783
neuralgcm,CHIRPS,1,10,0.4,0.28688524590163933,610,0.11311475409836069,0.0014648437500000004,0.09241465692934783
neuralgcm,CHIRPS,1,10,0.5,0.2821497120921305,521,0.21785028790786948,0.0024095618206521736,0.09241465692934783
neuralgcm,CHIRPS,1,10,0.6,0.2958963282937365,463,0.30410367170626346,0.0029891304347826084,0.09241465692934783
neuralgcm,CHIRPS,1,10,0.7,0.276707530647986,571,0.423292469352014,0.005131199048913043,0.09241465692934783
neuralgcm,CHIRPS,1,10,0.8,0.29838709677419356,620,0.5016129032258065,0.00660241168478261,0.09241465692934783
neuralgcm,CHIRPS,1,10,0.9,0.32170542635658916,1032,0.5782945736434109,0.012669836956521739,0.09241465692934783
neuralgcm,CHIRPS,1,10,1.0,0.3819599109131403,898,0.6180400890868597,0.011782438858695652,0.09241465692934783
neuralgcm,CHIRPS,1,20,0.0,0.019805281408375567,44988,0.019805281408375567,0.018915591032608696,0.031073794157608695
neuralgcm,CHIRPS,1,20,0.1,0.13488372093023257,645,0.034883720930232565,0.0004776664402173914,0.031073794157608695
neuralgcm,CHIRPS,1,20,0.2,0.11075949367088607,316,0.08924050632911394,0.0005986752717391306,0.031073794157608695
neuralgcm,CHIRPS,1,20,0.3,0.15418502202643172,227,0.14581497797356827,0.0007027004076086956,0.031073794157608695
neuralgcm,CHIRPS,1,20,0.4,0.14583333333333334,144,0.25416666666666665,0.0007770040760869565,0.031073794157608695
neuralgcm,CHIRPS,1,20,0.5,0.15151515151515152,132,0.3484848484848485,0.0009765625,0.031073794157608695
neuralgcm,CHIRPS,1,20,0.6,0.15966386554621848,119,0.4403361344537815,0.0011124320652173912,0.031073794157608695
neuralgcm,CHIRPS,1,20,0.7,0.1864406779661017,118,0.5135593220338983,0.0012865149456521739,0.031073794157608695
neuralgcm,CHIRPS,1,20,0.8,0.14655172413793102,116,0.653448275862069,0.0016092051630434783,0.031073794157608695
neuralgcm,CHIRPS,1,20,0.9,0.0962962962962963,135,0.8037037037037037,0.002303413722826087,0.031073794157608695
neuralgcm,CHIRPS,1,20,1.0,0.3353658536585366,164,0.6646341463414633,0.002314028532608695,0.031073794157608695
neuralgcm,CHIRPS,3,1,0.0,0.05959507042253521,11360,0.05959507042253521,0.014372452445652174,0.14956054687499998
neuralgcm,CHIRPS,3,1,0.1,0.13186145432448856,4937,0.03186145432448856,0.0033394191576086958,0.14956054687499998
neuralgcm,CHIRPS,3,1,0.2,0.2095575221238938,2825,0.009557522123893797,0.0005731997282608691,0.14956054687499998
neuralgcm,CHIRPS,3,1,0.3,0.2584014532243415,2202,0.041598546775658496,0.0019446331521739133,0.14956054687499998
neuralgcm,CHIRPS,3,1,0.4,0.28345323741007195,2085,0.11654676258992808,0.005158797554347827,0.14956054687499998
neuralgcm,CHIRPS,3,1,0.5,0.32518597236981933,1882,0.17481402763018067,0.006984544836956522,0.14956054687499998
neuralgcm,CHIRPS,3,1,0.6,0.38756613756613756,2268,0.21243386243386242,0.010228430706521737,0.14956054687499998
neuralgcm,CHIRPS,3,1,0.7,0.4596203944919985,2687,0.24037960550800147,0.01371221127717391,0.14956054687499998
neuralgcm,CHIRPS,3,1,0.8,0.5341919656547072,3261,0.2658080343452929,0.018401834239130437,0.14956054687499998
neuralgcm,CHIRPS,3,1,0.9,0.6327827191867853,3935,0.2672172808132147,0.022322944972826084,0.14956054687499998
neuralgcm,CHIRPS,3,1,1.0,0.7439453529290002,9662,0.2560546470709998,0.052522078804347824,0.14956054687499998
neuralgcm,CHIRPS,3,5,0.0,0.05018600919104238,27418,0.05018600919104238,0.029211956521739132,0.10119522758152175
neuralgcm,CHIRPS,3,5,0.1,0.20362848632548064,3693,0.10362848632548063,0.008124575407608695,0.10119522758152175
neuralgcm,CHIRPS,3,5,0.2,0.26208651399491095,2358,0.06208651399491094,0.003108016304347826,0.10119522758152175
neuralgcm,CHIRPS,3,5,0.3,0.314300151591713,1979,0.014300151591712995,0.0006007982336956525,0.10119522758152175
neuralgcm,CHIRPS,3,5,0.4,0.36045197740112994,1770,0.03954802259887008,0.0014860733695652184,0.10119522758152175
neuralgcm,CHIRPS,3,5,0.5,0.3968253968253968,1638,0.1031746031746032,0.00358780570652174,0.10119522758152175
neuralgcm,CHIRPS,3,5,0.6,0.41478212906784334,1813,0.18521787093215664,0.007128906249999999,0.10119522758152175
neuralgcm,CHIRPS,3,5,0.7,0.46131301289566234,1706,0.2386869871043376,0.008644701086956521,0.10119522758152175
neuralgcm,CHIRPS,3,5,0.8,0.4782608695652174,1518,0.32173913043478264,0.010368546195652174,0.10119522758152175
neuralgcm,CHIRPS,3,5,0.9,0.4813511611541168,1421,0.4186488388458832,0.012629500679347826,0.10119522758152175
neuralgcm,CHIRPS,3,5,1.0,0.5709497206703911,1790,0.42905027932960893,0.016304347826086956,0.10119522758152175
neuralgcm,CHIRPS,3,10,0.0,0.043683130993957535,36078,0.043683130993957535,0.03345788043478261,0.06893257472826086
neuralgcm,CHIRPS,3,10,0.1,0.18001722652885443,3483,0.08001722652885443,0.005916694972826086,0.06893257472826086
neuralgcm,CHIRPS,3,10,0.2,0.20981472208312468,1997,0.009814722083124672,0.0004161005434782602,0.06893257472826086
neuralgcm,CHIRPS,3,10,0.3,0.2487382840663302,1387,0.051261715933669794,0.0015094259510869566,0.06893257472826086
neuralgcm,CHIRPS,3,10,0.4,0.27450980392156865,1020,0.12549019607843137,0.002717391304347826,0.06893257472826086
neuralgcm,CHIRPS,3,10,0.5,0.2802631578947368,760,0.21973684210526317,0.0035453464673913045,0.06893257472826086
neuralgcm,CHIRPS,3,10,0.6,0.27121212121212124,660,0.32878787878787874,0.004606827445652173,0.06893257472826086
neuralgcm,CHIRPS,3,10,0.7,0.31523642732049034,571,0.3847635726795096,0.00466414741847826,0.06893257472826086
neuralgcm,CHIRPS,3,10,0.8,0.3418803418803419,468,0.45811965811965816,0.004551630434782609,0.06893257472826086
neuralgcm,CHIRPS,3,10,0.9,0.389873417721519,395,0.5101265822784811,0.004277768342391305,0.06893257472826086
neuralgcm,CHIRPS,3,10,1.0,0.45964912280701753,285,0.5403508771929825,0.0032693614130434785,0.06893257472826086
neuralgcm,CHIRPS,3,20,0.0,0.01906732023204569,44474,0.01906732023204569,0.018002717391304348,0.023051120923913045
neuralgcm,CHIRPS,3,20,0.1,0.09531129900076864,1301,0.004688700999231368,0.00012950067934782632,0.023051120923913045
neuralgcm,CHIRPS,3,20,0.2,0.12052117263843648,614,0.07947882736156353,0.0010360054347826088,0.023051120923913045
neuralgcm,CHIRPS,3,20,0.3,0.21245421245421245,273,0.08754578754578754,0.0005073879076086957,0.023051120923913045
neuralgcm,CHIRPS,3,20,0.4,0.15384615384615385,169,0.24615384615384617,0.0008831521739130435,0.023051120923913045
neuralgcm,CHIRPS,3,20,0.5,0.18181818181818182,77,0.3181818181818182,0.0005201256793478261,0.023051120923913045
neuralgcm,CHIRPS,3,20,0.6,0.13432835820895522,67,0.46567164179104475,0.0006623641304347826,0.023051120923913045
neuralgcm,CHIRPS,3,20,0.7,0.3157894736842105,57,0.38421052631578945,0.00046492866847826084,0.023051120923913045
neuralgcm,CHIRPS,3,20,0.8,0.2702702702702703,37,0.5297297297297298,0.0004161005434782609,0.023051120923913045
neuralgcm,CHIRPS,3,20,0.9,0.3333333333333333,18,0.5666666666666667,0.0002165421195652174,0.023051120923913045
neuralgcm,CHIRPS,3,20,1.0,0.4117647058823529,17,0.5882352941176471,0.0002122961956521739,0.023051120923913045
neuralgcm,CHIRPS,5,1,0.0,0.06449050909379715,12591,0.06449050909379715,0.01723845108695652,0.13921747622282607
neuralgcm,CHIRPS,5,1,0.1,0.1437944231820667,3658,0.043794423182066694,0.0034009850543478253,0.13921747622282607
neuralgcm,CHIRPS,5,1,0.2,0.19393511988716503,2836,0.006064880112834986,0.00036514945652173957,0.13921747622282607
neuralgcm,CHIRPS,5,1,0.3,0.2636857501044714,2393,0.036314249895528616,0.0018448539402173907,0.13921747622282607
neuralgcm,CHIRPS,5,1,0.4,0.30573505654281097,2476,0.09426494345718905,0.004954993206521741,0.13921747622282607
neuralgcm,CHIRPS,5,1,0.5,0.3747549980399843,2551,0.1252450019600157,0.006782863451086958,0.13921747622282607
neuralgcm,CHIRPS,5,1,0.6,0.44025157232704404,2544,0.15974842767295594,0.008627717391304345,0.13921747622282607
neuralgcm,CHIRPS,5,1,0.7,0.4785598705501618,2472,0.22144012944983815,0.011621093749999999,0.13921747622282607
neuralgcm,CHIRPS,5,1,0.8,0.567206863679695,3147,0.23279313632030507,0.015552819293478263,0.13921747622282607
neuralgcm,CHIRPS,5,1,0.9,0.6370039915473116,4259,0.26299600845268845,0.023779296875,0.13921747622282607
neuralgcm,CHIRPS,5,1,1.0,0.740491622844564,8177,0.25950837715543595,0.045049252717391304,0.13921747622282607
neuralgcm,CHIRPS,5,5,0.0,0.051496644801327,26526,0.051496644801327,0.028999660326086956,0.09671365489130435
neuralgcm,CHIRPS,5,5,0.1,0.19637664951912323,4471,0.09637664951912323,0.009147843070652173,0.09671365489130435
neuralgcm,CHIRPS,5,5,0.2,0.2804560260586319,3070,0.08045602605863189,0.005243716032608693,0.09671365489130435
neuralgcm,CHIRPS,5,5,0.3,0.29259896729776247,2324,0.00740103270223752,0.00036514945652173903,0.09671365489130435
neuralgcm,CHIRPS,5,5,0.4,0.3432459677419355,1984,0.056754032258064524,0.0023904551630434786,0.09671365489130435
neuralgcm,CHIRPS,5,5,0.5,0.3575547866205306,1734,0.14244521337946942,0.005243716032608695,0.09671365489130435
neuralgcm,CHIRPS,5,5,0.6,0.3868046571798189,1546,0.2131953428201811,0.006997282608695652,0.09671365489130435
neuralgcm,CHIRPS,5,5,0.7,0.4474948524365134,1457,0.2525051475634866,0.0078103770380434775,0.09671365489130435
neuralgcm,CHIRPS,5,5,0.8,0.48243045387994143,1366,0.3175695461200586,0.009209408967391305,0.09671365489130435
neuralgcm,CHIRPS,5,5,0.9,0.515625,1344,0.384375,0.010967221467391304,0.09671365489130435
neuralgcm,CHIRPS,5,5,1.0,0.6201248049921997,1282,0.3798751950078003,0.01033882472826087,0.09671365489130435
neuralgcm,CHIRPS,5,10,0.0,0.046370411261385594,36230,0.046370411261385594,0.035665760869565216,0.06399881114130435
neuralgcm,CHIRPS,5,10,0.1,0.165519000255037,3921,0.06551900025503699,0.005453889266304348,0.06399881114130435
neuralgcm,CHIRPS,5,10,0.2,0.2017848289538919,2017,0.0017848289538918982,7.642663043478173e-05,0.06399881114130435
neuralgcm,CHIRPS,5,10,0.3,0.23458646616541354,1330,0.06541353383458645,0.0018469769021739128,0.06399881114130435
neuralgcm,CHIRPS,5,10,0.4,0.23659003831417624,1044,0.16340996168582378,0.0036217730978260875,0.06399881114130435
neuralgcm,CHIRPS,5,10,0.5,0.27918170878459686,831,0.22081829121540314,0.0038956351902173915,0.06399881114130435
neuralgcm,CHIRPS,5,10,0.6,0.3270868824531516,587,0.2729131175468484,0.0034009850543478258,0.06399881114130435
neuralgcm,CHIRPS,5,10,0.7,0.3276595744680851,470,0.3723404255319149,0.0037151834239130435,0.06399881114130435
neuralgcm,CHIRPS,5,10,0.8,0.3983286908077994,359,0.4016713091922006,0.003061311141304348,0.06399881114130435
neuralgcm,CHIRPS,5,10,0.9,0.41517857142857145,224,0.48482142857142857,0.002305536684782609,0.06399881114130435
neuralgcm,CHIRPS,5,10,1.0,0.5054945054945055,91,0.4945054945054945,0.0009553328804347826,0.06399881114130435
neuralgcm,CHIRPS,5,20,0.0,0.019603907399973235,44838,0.019603907399973235,0.018660835597826084,0.022002377717391303
neuralgcm,CHIRPS,5,20,0.1,0.0920951650038373,1303,0.007904834996162707,0.00021866508152173928,0.022002377717391303
neuralgcm,CHIRPS,5,20,0.2,0.1314655172413793,464,0.0685344827586207,0.0006751019021739132,0.022002377717391303
