model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,7,20,JJAS,0.3,0.07142857142857142,588,0.22857142857142856,0.0021516393442622948,0.017776639344262296
gencast,CHIRPS,7,20,JJAS,0.4,0.06093189964157706,279,0.33906810035842294,0.0015144723360655738,0.017776639344262296
gencast,CHIRPS,7,20,JJAS,0.5,0.0948905109489051,137,0.4051094890510949,0.0008885117827868853,0.017776639344262296
gencast,CHIRPS,7,20,JJAS,0.6,0.09333333333333334,75,0.5066666666666666,0.0006083504098360655,0.017776639344262296
gencast,CHIRPS,7,20,JJAS,0.7,0.12195121951219512,41,0.5780487804878048,0.00037941854508196716,0.017776639344262296
gencast,CHIRPS,7,20,JJAS,0.8,0.05263157894736842,38,0.7473684210526317,0.00045466188524590173,0.017776639344262296
gencast,CHIRPS,7,20,JJAS,0.9,0.125,32,0.775,0.0003970286885245902,0.017776639344262296
gencast,CHIRPS,7,20,JJAS,1.0,0.058823529411764705,17,0.9411764705882353,0.0002561475409836065,0.017776639344262296
gencast,ERA5,1,1,JJAS,0.0,0.03216996320147194,34784,0.03216996320147194,0.017914318647540985,0.052795210040983614
gencast,ERA5,1,1,JJAS,0.1,0.18358269308532146,4946,0.08358269308532146,0.006618212090163933,0.052795210040983614
gencast,ERA5,1,1,JJAS,0.2,0.3461689587426326,2545,0.14616895874263258,0.005955430327868851,0.052795210040983614
gencast,ERA5,1,1,JJAS,0.3,0.44411326378539495,2013,0.14411326378539496,0.004644275102459018,0.052795210040983614
gencast,ERA5,1,1,JJAS,0.4,0.5472887767969735,1586,0.1472887767969735,0.003739754098360655,0.052795210040983614
gencast,ERA5,1,1,JJAS,0.5,0.622813156053184,1429,0.12281315605318399,0.002809618340163933,0.052795210040983614
gencast,ERA5,1,1,JJAS,0.6,0.7170462387853692,1449,0.11704623878536924,0.00271516393442623,0.052795210040983614
gencast,ERA5,1,1,JJAS,0.7,0.758988015978695,1502,0.058988015978695074,0.0014184170081967212,0.052795210040983614
gencast,ERA5,1,1,JJAS,0.8,0.8064876957494407,1788,0.006487695749440636,0.00018570696721311247,0.052795210040983614
gencast,ERA5,1,1,JJAS,0.9,0.8607050730868444,2326,0.039294926913155614,0.0014632428278688518,0.052795210040983614
gencast,ERA5,1,1,JJAS,1.0,0.9588685770750988,8096,0.04113142292490124,0.005331070696721318,0.052795210040983614
gencast,ERA5,1,5,JJAS,0.0,0.0186246719160105,47625,0.0186246719160105,0.014200179303278689,0.035172259221311473
gencast,ERA5,1,5,JJAS,0.1,0.19946719946719946,3003,0.09946719946719945,0.0047819544057377044,0.035172259221311473
gencast,ERA5,1,5,JJAS,0.2,0.3257661748013621,1762,0.1257661748013621,0.003547643442622951,0.035172259221311473
gencast,ERA5,1,5,JJAS,0.3,0.3714699493120927,1381,0.07146994931209272,0.0015801101434426237,0.035172259221311473
gencast,ERA5,1,5,JJAS,0.4,0.47285464098073554,1142,0.07285464098073552,0.0013319672131147536,0.035172259221311473
gencast,ERA5,1,5,JJAS,0.5,0.5407407407407407,1080,0.040740740740740744,0.0007044057377049181,0.035172259221311473
gencast,ERA5,1,5,JJAS,0.6,0.6225439503619442,967,0.02254395036194423,0.00034900102459016507,0.035172259221311473
gencast,ERA5,1,5,JJAS,0.7,0.6103336921420882,929,0.08966630785791174,0.0013335681352459018,0.035172259221311473
gencast,ERA5,1,5,JJAS,0.8,0.7253937007874016,1016,0.07460629921259843,0.001213498975409836,0.035172259221311473
