hits,misses,false_alarms,correct_negatives,pod,far,csi,frequency_bias,observed_event_rate,forecast_event_rate,model,obs,lead_day,threshold_mm_day,season
731,3310,1522,56901,0.18089581786686465,0.6755437194851309,0.1314039187488765,0.5575352635486266,0.06469326331967214,0.0360687756147541,neuralgcm,ERA5,3,10,JJAS
5,802,5,61652,0.006195786864931847,0.5,0.006157635467980296,0.012391573729863693,0.012919441598360656,0.00016009221311475409,neuralgcm,ERA5,3,20,JJAS
12472,6474,3007,40511,0.6582919877546711,0.1942631952968538,0.5681228078166993,0.8170062282275942,0.30331070696721313,0.24780673668032788,fourcastnet,ERA5,5,1,JJAS
3917,4746,1318,52483,0.4521528338912617,0.25176695319961795,0.3924456467287847,0.6042941244372619,0.13868788422131148,0.08380827356557377,fourcastnet,ERA5,5,5,JJAS
1156,2885,792,57631,0.28606780499876266,0.406570841889117,0.23918890957997102,0.48205889631279386,0.06469326331967214,0.0311859631147541,fourcastnet,ERA5,5,10,JJAS
70,737,195,61462,0.08674101610904585,0.7358490566037735,0.06986027944111776,0.32837670384138784,0.012919441598360656,0.004242443647540984,fourcastnet,ERA5,5,20,JJAS
16033,2913,5793,37725,0.8462472289665365,0.2654173921011638,0.6480860180282145,1.1520109785706745,0.30331070696721313,0.3494172643442623,gencast,ERA5,5,1,JJAS
5989,2674,3898,49903,0.691330947708646,0.39425508243147567,0.4767932489451477,1.141290546000231,0.13868788422131148,0.15828317110655737,gencast,ERA5,5,5,JJAS
1656,2385,1689,56734,0.40979955456570155,0.5049327354260089,0.28900523560209423,0.8277654046028211,0.06469326331967214,0.053550845286885244,gencast,ERA5,5,10,JJAS
103,704,213,61444,0.12763320941759604,0.6740506329113924,0.10098039215686275,0.3915737298636927,0.012919441598360656,0.00505891393442623,gencast,ERA5,5,20,JJAS
15838,3108,12614,30904,0.835954818959147,0.4433431744692816,0.5018377693282636,1.501741792462789,0.30331070696721313,0.4554943647540984,graphcast,ERA5,5,1,JJAS
3977,4686,4571,49230,0.45907884104813573,0.5347449695835284,0.3005138280187396,0.9867251529493247,0.13868788422131148,0.13684682377049182,graphcast,ERA5,5,5,JJAS
729,3312,1614,56809,0.18040089086859687,0.6888604353393086,0.12891246684350133,0.5798069784706755,0.06469326331967214,0.037509605532786885,graphcast,ERA5,5,10,JJAS
18,789,80,61577,0.022304832713754646,0.8163265306122449,0.020293122886133032,0.12143742255266418,0.012919441598360656,0.0015689036885245902,graphcast,ERA5,5,20,JJAS
