model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,3,10,JF,0.2,0.25441039925719594,1077,0.05441039925719593,0.0020079495614035094,0.042516447368421056
gencast,CHIRPS,3,10,JF,0.3,0.28314606741573034,890,0.01685393258426965,0.0005139802631578943,0.042516447368421056
gencast,CHIRPS,3,10,JF,0.4,0.30678851174934724,766,0.09321148825065279,0.00244654605263158,0.042516447368421056
gencast,CHIRPS,3,10,JF,0.5,0.3521341463414634,656,0.1478658536585366,0.0033237390350877197,0.042516447368421056
gencast,CHIRPS,3,10,JF,0.6,0.4272890484739677,557,0.17271095152603227,0.0032963267543859643,0.042516447368421056
gencast,CHIRPS,3,10,JF,0.7,0.42505133470225875,487,0.2749486652977412,0.004588130482456139,0.042516447368421056
gencast,CHIRPS,3,10,JF,0.8,0.45014245014245013,351,0.3498575498575499,0.004207785087719299,0.042516447368421056
gencast,CHIRPS,3,10,JF,0.9,0.5594405594405595,286,0.34055944055944054,0.003337445175438596,0.042516447368421056
gencast,CHIRPS,3,10,JF,1.0,0.6683937823834197,193,0.33160621761658027,0.0021929824561403503,0.042516447368421056
gencast,CHIRPS,3,20,JF,0.0,0.011118913857677902,25632,0.011118913857677902,0.009765625,0.021319901315789477
gencast,CHIRPS,3,20,JF,0.1,0.0890282131661442,1595,0.010971786833855801,0.0005996436403508773,0.021319901315789477
gencast,CHIRPS,3,20,JF,0.2,0.1325898389095415,807,0.0674101610904585,0.0018640350877192984,0.021319901315789477
gencast,CHIRPS,3,20,JF,0.3,0.16367265469061876,501,0.13632734530938123,0.0023403234649122806,0.021319901315789477
gencast,CHIRPS,3,20,JF,0.4,0.18972332015810275,253,0.21027667984189727,0.001822916666666667,0.021319901315789477
gencast,CHIRPS,3,20,JF,0.5,0.2248062015503876,129,0.2751937984496124,0.0012164199561403508,0.021319901315789477
gencast,CHIRPS,3,20,JF,0.6,0.24444444444444444,90,0.3555555555555555,0.0010964912280701754,0.021319901315789477
gencast,CHIRPS,3,20,JF,0.7,0.34210526315789475,76,0.3578947368421052,0.000932017543859649,0.021319901315789477
gencast,CHIRPS,3,20,JF,0.8,0.3584905660377358,53,0.4415094339622642,0.0008018092105263159,0.021319901315789477
gencast,CHIRPS,3,20,JF,0.9,0.3333333333333333,33,0.5666666666666667,0.0006407620614035088,0.021319901315789477
gencast,CHIRPS,3,20,JF,1.0,0.5333333333333333,15,0.4666666666666667,0.00023985745614035086,0.021319901315789477
gencast,CHIRPS,5,1,JF,0.0,0.030792969274117805,14906,0.030792969274117805,0.01629971590909091,0.0644921875
gencast,CHIRPS,5,1,JF,0.1,0.1232508073196986,1858,0.0232508073196986,0.001534090909090909,0.0644921875
gencast,CHIRPS,5,1,JF,0.2,0.179,1000,0.02100000000000002,0.000745738636363637,0.0644921875
gencast,CHIRPS,5,1,JF,0.3,0.24902216427640156,767,0.05097783572359843,0.001388494318181818,0.0644921875
gencast,CHIRPS,5,1,JF,0.4,0.367816091954023,696,0.03218390804597704,0.0007954545454545461,0.0644921875
gencast,CHIRPS,5,1,JF,0.5,0.41569767441860467,688,0.08430232558139533,0.0020596590909090907,0.0644921875
gencast,CHIRPS,5,1,JF,0.6,0.5093085106382979,752,0.09069148936170213,0.002421875,0.0644921875
gencast,CHIRPS,5,1,JF,0.7,0.5521327014218009,844,0.14786729857819902,0.004431818181818181,0.0644921875
gencast,CHIRPS,5,1,JF,0.8,0.636443661971831,1136,0.16355633802816905,0.006598011363636366,0.0644921875
gencast,CHIRPS,5,1,JF,0.9,0.7629757785467128,1734,0.1370242214532872,0.008437499999999999,0.0644921875
gencast,CHIRPS,5,1,JF,1.0,0.8526065096586398,3779,0.14739349034136018,0.01977982954545455,0.0644921875
gencast,CHIRPS,5,5,JF,0.0,0.01564151342210949,18924,0.01564151342210949,0.010511363636363635,0.04748224431818182
gencast,CHIRPS,5,5,JF,0.1,0.19285714285714287,1400,0.09285714285714286,0.004616477272727273,0.04748224431818182
gencast,CHIRPS,5,5,JF,0.2,0.2602880658436214,972,0.0602880658436214,0.002080965909090909,0.04748224431818182
gencast,CHIRPS,5,5,JF,0.3,0.29891304347826086,920,0.0010869565217391242,3.551136363636343e-05,0.04748224431818182
gencast,CHIRPS,5,5,JF,0.4,0.39543726235741444,789,0.004562737642585579,0.0001278409090909099,0.04748224431818182
gencast,CHIRPS,5,5,JF,0.5,0.44707347447073476,803,0.052926525529265245,0.0015092329545454543,0.04748224431818182
gencast,CHIRPS,5,5,JF,0.6,0.5024271844660194,824,0.09757281553398056,0.0028551136363636357,0.04748224431818182
gencast,CHIRPS,5,5,JF,0.7,0.5431654676258992,834,0.15683453237410072,0.004644886363636364,0.04748224431818182
gencast,CHIRPS,5,5,JF,0.8,0.6202090592334495,861,0.17979094076655056,0.005497159090909092,0.04748224431818182
gencast,CHIRPS,5,5,JF,0.9,0.6703853955375254,986,0.22961460446247461,0.008039772727272725,0.04748224431818182
gencast,CHIRPS,5,5,JF,1.0,0.7485242030696576,847,0.2514757969303424,0.007563920454545455,0.04748224431818182
gencast,CHIRPS,5,10,JF,0.0,0.01494094768296732,21083,0.01494094768296732,0.011186079545454544,0.039243607954545456
gencast,CHIRPS,5,10,JF,0.1,0.14136125654450263,1719,0.04136125654450262,0.002524857954545455,0.039243607954545456
gencast,CHIRPS,5,10,JF,0.2,0.20719929762949957,1139,0.007199297629499557,0.0002911931818181817,0.039243607954545456
gencast,CHIRPS,5,10,JF,0.3,0.26927374301675977,895,0.03072625698324022,0.0009765624999999999,0.039243607954545456
gencast,CHIRPS,5,10,JF,0.4,0.3164218958611482,749,0.0835781041388518,0.002223011363636364,0.039243607954545456
gencast,CHIRPS,5,10,JF,0.5,0.3563402889245586,623,0.1436597110754414,0.0031782670454545453,0.039243607954545456
gencast,CHIRPS,5,10,JF,0.6,0.44098360655737706,610,0.15901639344262292,0.0034446022727272724,0.039243607954545456
gencast,CHIRPS,5,10,JF,0.7,0.4563106796116505,515,0.24368932038834945,0.004456676136363635,0.039243607954545456
gencast,CHIRPS,5,10,JF,0.8,0.47901234567901235,405,0.3209876543209877,0.004616477272727273,0.039243607954545456
gencast,CHIRPS,5,10,JF,0.9,0.4709897610921502,293,0.42901023890784984,0.004463778409090909,0.039243607954545456
gencast,CHIRPS,5,10,JF,1.0,0.5891472868217055,129,0.4108527131782945,0.0018821022727272723,0.039243607954545456
gencast,CHIRPS,5,20,JF,0.0,0.009412528399870172,24648,0.009412528399870172,0.008238636363636363,0.019254261363636362
gencast,CHIRPS,5,20,JF,0.1,0.09208103130755065,1629,0.00791896869244936,0.00045809659090909115,0.019254261363636362
