model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,5,10,OND,0.0,0.02595437284070468,35023,0.02595437284070468,0.0197265625,0.04861762152777778
gencast,CHIRPS,5,10,OND,0.1,0.13194444444444445,3888,0.03194444444444444,0.0026953125,0.04861762152777778
gencast,CHIRPS,5,10,OND,0.2,0.16964285714285715,2128,0.03035714285714286,0.0014019097222222224,0.04861762152777778
gencast,CHIRPS,5,10,OND,0.3,0.22116689280868385,1474,0.07883310719131614,0.0025217013888888884,0.04861762152777778
gencast,CHIRPS,5,10,OND,0.4,0.2283609576427256,1086,0.17163904235727442,0.004045138888888889,0.04861762152777778
gencast,CHIRPS,5,10,OND,0.5,0.25030826140567203,811,0.24969173859432797,0.00439453125,0.04861762152777778
gencast,CHIRPS,5,10,OND,0.6,0.31555555555555553,675,0.28444444444444444,0.004166666666666667,0.04861762152777778
gencast,CHIRPS,5,10,OND,0.7,0.33752620545073375,477,0.3624737945492662,0.0037521701388888882,0.04861762152777778
gencast,CHIRPS,5,10,OND,0.8,0.33974358974358976,312,0.4602564102564103,0.0031163194444444446,0.04861762152777778
gencast,CHIRPS,5,10,OND,0.9,0.2781456953642384,151,0.6218543046357616,0.002037760416666667,0.04861762152777778
gencast,CHIRPS,5,10,OND,1.0,0.36363636363636365,55,0.6363636363636364,0.0007595486111111111,0.04861762152777778
gencast,CHIRPS,5,20,OND,0.0,0.009298998569384835,41940,0.009298998569384835,0.008463541666666666,0.01957248263888889
gencast,CHIRPS,5,20,OND,0.1,0.04415897230028101,2491,0.05584102769971899,0.0030186631944444445,0.01957248263888889
gencast,CHIRPS,5,20,OND,0.2,0.05717488789237668,892,0.14282511210762333,0.0027647569444444447,0.01957248263888889
gencast,CHIRPS,5,20,OND,0.3,0.10810810810810811,370,0.19189189189189187,0.0015407986111111108,0.01957248263888889
gencast,CHIRPS,5,20,OND,0.4,0.049689440993788817,161,0.3503105590062112,0.0012239583333333336,0.01957248263888889
gencast,CHIRPS,5,20,OND,0.5,0.04424778761061947,113,0.4557522123893805,0.0011176215277777777,0.01957248263888889
gencast,CHIRPS,5,20,OND,0.6,0.08771929824561403,57,0.512280701754386,0.0006336805555555556,0.01957248263888889
gencast,CHIRPS,5,20,OND,0.7,0.11428571428571428,35,0.5857142857142856,0.00044487847222222216,0.01957248263888889
gencast,CHIRPS,5,20,OND,0.8,0.07692307692307693,13,0.7230769230769232,0.00020399305555555557,0.01957248263888889
gencast,CHIRPS,5,20,OND,0.9,0.0,6,0.9,0.0001171875,0.01957248263888889
gencast,CHIRPS,5,20,OND,1.0,0.0,2,1.0,4.340277777777778e-05,0.01957248263888889
gencast,CHIRPS,7,1,OND,0.0,0.05296095164209982,19335,0.05296095164209982,0.021739130434782608,0.08210979959239131
gencast,CHIRPS,7,1,OND,0.1,0.1545940690325717,4114,0.05459406903257169,0.004768172554347825,0.08210979959239131
