hits,misses,false_alarms,correct_negatives,pod,far,csi,frequency_bias,observed_event_rate,forecast_event_rate,model,obs,lead_day,threshold_mm_day,season
41349,9194,27288,76793,0.8180954830540332,0.39756982385593775,0.5312664619496088,1.3579922046574204,0.32687681084437087,0.4438961610099338,neuralgcm,CHIRPS,3,1,annual
12705,12076,15206,114637,0.5126911746902869,0.5448031242162589,0.31772826168504764,1.1263064444534119,0.16026619412251655,0.18050884726821192,neuralgcm,CHIRPS,3,5,annual
1929,9302,5252,138141,0.17175674472442348,0.7313744603815625,0.11702966692956379,0.6393909714183955,0.07263426117549669,0.04644169081125828,neuralgcm,CHIRPS,3,10,annual
75,2415,322,151812,0.030120481927710843,0.8110831234256927,0.02667140825035562,0.15943775100401605,0.016103580298013245,0.0025675186258278145,neuralgcm,CHIRPS,3,20,annual
32996,17689,16555,88408,0.6510012824306994,0.3341002199753789,0.49071980963712075,0.9776265167209234,0.3256386204769737,0.3183529502467105,fourcastnet,CHIRPS,5,1,annual
8202,16664,7719,123063,0.3298479852006756,0.4848313548143961,0.2517109099278809,0.6402718571543473,0.15975791529605263,0.10228849712171052,fourcastnet,CHIRPS,5,5,annual
1722,9551,3169,141206,0.152754368845915,0.6479247597628297,0.11923556294142086,0.4338685354386587,0.07242624383223684,0.03142346833881579,fourcastnet,CHIRPS,5,10,annual
112,2380,458,152698,0.0449438202247191,0.8035087719298246,0.03796610169491525,0.22873194221508827,0.01601048519736842,0.003662109375,fourcastnet,CHIRPS,5,20,annual
40180,10505,22268,82695,0.7927394692709875,0.35658467845247244,0.5507655613888394,1.2320804971885173,0.3256386204769737,0.40121299342105265,gencast,CHIRPS,5,1,annual
13537,11329,13797,116985,0.544397973136009,0.5047559815614253,0.3501280293820966,1.0992519906699911,0.15975791529605263,0.17561420641447367,gencast,CHIRPS,5,5,annual
3073,8200,6292,138083,0.27259824359088086,0.6718633208756006,0.1749501850270424,0.8307460303379757,0.07242624383223684,0.06016781455592105,gencast,CHIRPS,5,10,annual
204,2288,870,152286,0.08186195826645265,0.8100558659217877,0.06067816775728733,0.43097913322632425,0.01601048519736842,0.006900185032894737,gencast,CHIRPS,5,20,annual
40530,10155,40369,64594,0.7996448653447765,0.4990049320757982,0.44512047795813475,1.5961132484956102,0.3256386204769737,0.5197561163651315,graphcast,CHIRPS,5,1,annual
9239,15627,16628,114154,0.3715515161264377,0.6428267676962925,0.22265869764303273,1.0402557709321967,0.15975791529605263,0.1661890933388158,graphcast,CHIRPS,5,5,annual
1447,9826,6117,138258,0.1283597977468287,0.8086991010047594,0.08320874065554916,0.6709837665217777,0.07242624383223684,0.04859683388157895,graphcast,CHIRPS,5,10,annual
47,2445,440,152716,0.01886035313001605,0.9034907597535934,0.016030013642564803,0.19542536115569822,0.01601048519736842,0.0031288548519736842,graphcast,CHIRPS,5,20,annual
41466,9219,27565,77398,0.8181118674163954,0.3993133519723023,0.5299169329073482,1.361961132484956,0.3256386204769737,0.4435071443256579,neuralgcm,CHIRPS,5,1,annual
11804,13062,13905,116877,0.4747044156679804,0.5408611770197207,0.30445436021768846,1.033901713182659,0.15975791529605263,0.16517398231907895,neuralgcm,CHIRPS,5,5,annual
1727,9546,3856,140519,0.15319790650226203,0.6906680995880351,0.11415162932117126,0.49525414707708687,0.07242624383223684,0.03586939761513158,neuralgcm,CHIRPS,5,10,annual
46,2446,182,152974,0.018459069020866775,0.7982456140350878,0.01720269259536275,0.09149277688603531,0.01601048519736842,0.00146484375,neuralgcm,CHIRPS,5,20,annual
32704,18198,17161,88609,0.6424894896074811,0.34414920284768874,0.48049601104858736,0.9796275195473655,0.3248953227124183,0.3182763991013072,fourcastnet,CHIRPS,7,1,annual
7772,17237,7800,123863,0.31076812347554883,0.5008990495761624,0.2368862202444451,0.6226558438961973,0.1596264808006536,0.0993923611111111,fourcastnet,CHIRPS,7,5,annual
1526,9822,3143,142181,0.13447303489601692,0.6731634182908546,0.105306742115796,0.41143813887909764,0.07243157679738563,0.029801113153594773,fourcastnet,CHIRPS,7,10,annual
81,2419,448,153724,0.0324,0.8468809073724007,0.027476255088195387,0.2116,0.01595690359477124,0.003376480800653595,fourcastnet,CHIRPS,7,20,annual
41192,9710,24236,81534,0.8092412871792857,0.370422449104359,0.5482179456466768,1.2853718910848297,0.3248953227124183,0.4176113153594771,gencast,CHIRPS,7,1,annual
13305,11704,13795,117868,0.5320084769482986,0.5090405904059041,0.34287702298732087,1.083609900435843,0.1596264808006536,0.17297283496732027,gencast,CHIRPS,7,5,annual
2848,8500,6224,139100,0.2509693338033134,0.6860670194003528,0.16207603004780333,0.7994360239689813,0.07243157679738563,0.057904411764705885,gencast,CHIRPS,7,10,annual
156,2344,850,153322,0.0624,0.8449304174950298,0.046567164179104475,0.4024,0.01595690359477124,0.0064210580065359475,gencast,CHIRPS,7,20,annual
41711,9191,49250,56520,0.8194373502023496,0.5414408372819121,0.4164769550283569,1.7869828297512869,0.3248953227124183,0.5805823631535948,graphcast,CHIRPS,7,1,annual
9714,15295,21412,110251,0.3884201687392539,0.6879136413287926,0.20925874065616853,1.2445919468991162,0.1596264808006536,0.19866983251633988,graphcast,CHIRPS,7,5,annual
1413,9935,7385,137939,0.12451533309834333,0.8393953171175267,0.07542838840548764,0.775290800140994,0.07243157679738563,0.056155535130718956,graphcast,CHIRPS,7,10,annual
22,2478,570,153602,0.0088,0.9628378378378378,0.0071661237785016286,0.2368,0.01595690359477124,0.00377859477124183,graphcast,CHIRPS,7,20,annual
42567,8335,30506,75264,0.8362539782326824,0.4174729380208832,0.5228847287735849,1.4355624533417155,0.3248953227124183,0.46640752655228757,neuralgcm,CHIRPS,7,1,annual
12655,12354,15616,116047,0.5060178335799113,0.5523681511089102,0.3115076923076923,1.1304330441041226,0.1596264808006536,0.1804470486111111,neuralgcm,CHIRPS,7,5,annual
1844,9504,4563,140761,0.16249559393725765,0.7121897924145466,0.11589466406888316,0.5645928798026084,0.07243157679738563,0.040894352532679736,neuralgcm,CHIRPS,7,10,annual
