model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,5,20,MAM,0.5,0.1917808219178082,146,0.3082191780821918,0.0009553328804347826,0.022106402853260872
gencast,CHIRPS,5,20,MAM,0.6,0.21428571428571427,98,0.3857142857142857,0.0008024796195652173,0.022106402853260872
gencast,CHIRPS,5,20,MAM,0.7,0.345679012345679,81,0.35432098765432096,0.0006092900815217391,0.022106402853260872
gencast,CHIRPS,5,20,MAM,0.8,0.3333333333333333,42,0.46666666666666673,0.0004161005434782609,0.022106402853260872
gencast,CHIRPS,5,20,MAM,0.9,0.4358974358974359,39,0.4641025641025641,0.0003842561141304348,0.022106402853260872
gencast,CHIRPS,5,20,MAM,1.0,0.5384615384615384,13,0.46153846153846156,0.00012737771739130434,0.022106402853260872
gencast,CHIRPS,7,1,MAM,0.0,0.08061260833432268,16846,0.08061260833432268,0.028829823369565216,0.10488281250000002
gencast,CHIRPS,7,1,MAM,0.1,0.21008403361344538,4165,0.11008403361344538,0.009733780570652174,0.10488281250000002
gencast,CHIRPS,7,1,MAM,0.2,0.292621776504298,2792,0.09262177650429798,0.005489979619565217,0.10488281250000002
gencast,CHIRPS,7,1,MAM,0.3,0.37207247017233763,2263,0.07207247017233764,0.0034625509510869588,0.10488281250000002
gencast,CHIRPS,7,1,MAM,0.4,0.42258823529411765,2125,0.02258823529411763,0.001019021739130434,0.10488281250000002
gencast,CHIRPS,7,1,MAM,0.5,0.47321844434094085,2147,0.026781555659059153,0.001220703125,0.10488281250000002
gencast,CHIRPS,7,1,MAM,0.6,0.5276476101218369,2134,0.07235238987816306,0.0032778532608695645,0.10488281250000002
gencast,CHIRPS,7,1,MAM,0.7,0.6092985318107668,2452,0.09070146818923319,0.004721467391304343,0.10488281250000002
gencast,CHIRPS,7,1,MAM,0.8,0.6577340569877883,2948,0.14226594301221174,0.008903702445652178,0.10488281250000002
gencast,CHIRPS,7,1,MAM,0.9,0.7252361673414305,3705,0.17476383265856954,0.013746178668478264,0.10488281250000002
gencast,CHIRPS,7,1,MAM,1.0,0.7913877329473493,5527,0.20861226705265068,0.02447775135869566,0.10488281250000002
gencast,CHIRPS,7,5,MAM,0.0,0.04142123546292101,26484,0.04142123546292101,0.02328889266304348,0.06592858355978261
gencast,CHIRPS,7,5,MAM,0.1,0.1800271739130435,4416,0.08002717391304348,0.007502547554347826,0.06592858355978261
gencast,CHIRPS,7,5,MAM,0.2,0.2682611506140918,3094,0.06826115061409177,0.0044836956521739114,0.06592858355978261
gencast,CHIRPS,7,5,MAM,0.3,0.32312651087832395,2482,0.023126510878323958,0.0012185801630434797,0.06592858355978261
gencast,CHIRPS,7,5,MAM,0.4,0.3776751993285774,2383,0.022324800671422618,0.0011294157608695672,0.06592858355978261
gencast,CHIRPS,7,5,MAM,0.5,0.45092177379172893,2007,0.04907822620827107,0.002091117527173914,0.06592858355978261
gencast,CHIRPS,7,5,MAM,0.6,0.4897408207343413,1852,0.1102591792656587,0.0043350883152173895,0.06592858355978261
gencast,CHIRPS,7,5,MAM,0.7,0.543903979785218,1583,0.15609602021478197,0.005245838994565214,0.06592858355978261
gencast,CHIRPS,7,5,MAM,0.8,0.5804878048780487,1230,0.2195121951219513,0.005731997282608698,0.06592858355978261
gencast,CHIRPS,7,5,MAM,0.9,0.5989528795811518,955,0.3010471204188482,0.006103515625,0.06592858355978261
gencast,CHIRPS,7,5,MAM,1.0,0.6343042071197411,618,0.3656957928802589,0.00479789402173913,0.06592858355978261
gencast,CHIRPS,7,10,MAM,0.0,0.030724391280587772,32938,0.030724391280587772,0.021484375000000003,0.046301800271739135
